,frame,y,x,trajectory
0,0.0,145.15479224678546,52.92171596844998,0.0
1,1.0,145.16038905076687,52.32489013888553,0.0
2,2.0,144.03182802346566,52.938590115787754,0.0
3,3.0,144.49714106693236,52.37881472410438,0.0
4,4.0,145.76683432104502,50.70797657419021,0.0
5,0.0,156.1640430421324,195.6059026892003,1.0
6,1.0,156.59695269831192,195.5990425923057,1.0
7,0.0,155.35213581421021,196.0420038365182,2.0
8,1.0,155.94695059108275,195.84879320851798,2.0
9,0.0,149.31270299135002,157.26563929612558,3.0
10,1.0,149.7197776563176,157.09666363929065,3.0
11,0.0,63.67351183783289,197.86712444673344,4.0
12,1.0,62.157497223052445,198.31040037760397,4.0
13,2.0,63.046186804169196,197.87778003148395,4.0
14,3.0,61.601860205633486,198.5152286403001,4.0
15,4.0,61.631213695311,198.57532697297552,4.0
16,5.0,60.821698771806496,198.26049457284316,4.0
17,6.0,57.42662638406756,198.471973811024,4.0
18,0.0,58.23262510242583,198.7515829237523,5.0
19,1.0,58.948182909751665,199.4405484119189,5.0
20,2.0,58.19190732851328,199.7950074441709,5.0
21,3.0,56.40229219119166,200.79126953409389,5.0
22,0.0,157.3865820924438,195.1955688666414,6.0
23,1.0,158.75884890687826,194.90104512913527,6.0
24,2.0,159.33760822614306,194.51021597127848,6.0
25,0.0,160.21992276138926,63.03895861102631,7.0
26,1.0,158.10606105816882,66.08832527460348,7.0
27,0.0,153.03559171407673,70.06221101582706,8.0
28,1.0,152.17200407615047,71.6590063890066,8.0
29,0.0,153.88441367313405,69.16991423807573,9.0
30,1.0,153.35491400305241,69.31187020360888,9.0
31,0.0,215.7396618886167,43.79301028082899,10.0
32,1.0,215.2222181114731,44.65815656812833,10.0
33,0.0,161.61987172932945,194.37426792406964,11.0
34,1.0,162.22395703601595,194.7294214778056,11.0
35,0.0,163.4018698622057,194.2662425216971,12.0
36,1.0,162.48315803445456,194.8711571772042,12.0
37,2.0,161.64222986072684,195.53709495352234,12.0
38,0.0,139.89637927959845,156.84934512581563,13.0
39,1.0,139.74007012140189,156.4448118513924,13.0
40,0.0,140.24914881200527,154.39476490623454,14.0
41,1.0,140.0684566369652,153.0288847595405,14.0
42,0.0,135.25909590003928,63.06202053088751,15.0
43,1.0,135.73366399996596,61.92293359705279,15.0
44,2.0,137.40147269570735,60.8291467282362,15.0
45,3.0,136.2862951758117,61.86228395234647,15.0
46,4.0,135.0048800298918,64.43270115952534,15.0
47,5.0,134.85845716530278,65.45904197260401,15.0
48,0.0,217.62682120984456,41.489434578456056,16.0
49,1.0,217.76366310074508,41.76641516519199,16.0
50,2.0,217.9983752548973,42.06286606628154,16.0
51,3.0,218.67425395816042,43.63621025705125,16.0
52,0.0,85.06074426992336,96.63636407545592,17.0
53,1.0,85.20340966592411,99.88544419702993,17.0
54,0.0,75.02708749905338,219.35499004918762,18.0
55,1.0,76.77429244761892,219.12760145278853,18.0
56,0.0,81.67585910193047,218.3163597052825,19.0
57,1.0,80.05173233468003,218.77643806866143,19.0
58,0.0,155.71980309897177,201.5802660525168,20.0
59,1.0,156.0339491060987,200.9805600311937,20.0
60,0.0,75.3687073637298,219.2654008047298,21.0
61,1.0,77.04850611406751,219.36800624063164,21.0
62,2.0,77.82766784085636,219.90557563642156,21.0
63,3.0,79.65473698972197,218.85791088342154,21.0
64,4.0,78.33952691242858,219.37354898262663,21.0
65,0.0,222.86086294578607,43.18212405944152,22.0
66,1.0,225.54819747794008,44.92840497657883,22.0
67,2.0,225.13239515287543,45.242533663656495,22.0
68,0.0,73.4857319464824,219.5020144679185,23.0
69,1.0,73.870427398891,219.07459727305095,23.0
70,2.0,73.80606246036393,219.06335690893414,23.0
71,3.0,74.14770837010255,219.0769213446414,23.0
72,4.0,76.09211899199931,219.6246437258877,23.0
73,5.0,75.78247885998167,219.72205743434932,23.0
74,6.0,74.07477129548343,218.75716914399155,23.0
75,7.0,72.87654154534667,216.06015987808544,23.0
76,8.0,72.70758219414128,217.20747588807615,23.0
