,frame,y,x,trajectory
0,0.0,81.72422619505058,113.26669088589601,0.0
1,1.0,82.81828432637545,113.00107686471637,0.0
2,0.0,106.03836698980417,111.92038468963912,1.0
3,1.0,105.05920637351309,112.21149891878949,1.0
4,0.0,189.01840831116476,162.248601166486,2.0
5,1.0,187.77952381477917,163.2208460219719,2.0
6,0.0,81.89833267311734,112.87593696473328,3.0
7,1.0,81.18700007191164,112.79140674665194,3.0
8,0.0,201.38416510318064,163.63116056486152,4.0
9,1.0,201.8463726306789,163.98308717094972,4.0
10,0.0,104.9415347028343,144.93209415055708,5.0
11,1.0,106.81219524917678,145.12845910492075,5.0
12,2.0,106.57095451249688,145.17373664108771,5.0
13,3.0,108.29983987473408,145.38541312019802,5.0
14,4.0,107.69505801552367,146.12383367526996,5.0
15,0.0,80.12694108583598,134.7158961632805,6.0
16,1.0,78.46293270074473,135.9446859406632,6.0
17,2.0,77.961061388284,136.78831247088345,6.0
18,3.0,78.78949147593681,136.43110277927394,6.0
19,4.0,80.42046786138069,136.11825619097252,6.0
20,0.0,93.889509288047,182.27088822470043,7.0
21,1.0,93.58474617330549,182.48083641985494,7.0
22,0.0,179.7672834466581,143.3833832387823,8.0
23,1.0,180.79055729927694,142.95108125198786,8.0
24,2.0,180.7378849420909,142.29778316077463,8.0
25,0.0,181.4963374273314,142.33944683328144,9.0
26,1.0,180.83732895021677,142.9253403578474,9.0
27,0.0,83.59925892021856,137.20244280817354,10.0
28,1.0,85.24802652604839,136.71715311411631,10.0
29,2.0,84.3246440324179,137.1617916014912,10.0
30,3.0,83.61919676530637,137.23225537950225,10.0
31,0.0,62.81687885585252,137.75080072166918,11.0
32,1.0,62.92701487480389,138.24534318342967,11.0
33,0.0,140.76121108331978,144.9958540995213,12.0
34,1.0,140.8462460137987,144.24139460563214,12.0
35,2.0,140.9207812275564,146.07550402313564,12.0
36,3.0,142.0,145.0,12.0
37,0.0,151.48568045430065,133.31151307182702,13.0
38,1.0,152.39934838963958,133.83444077367562,13.0
39,0.0,152.26711937653656,133.67864980912367,14.0
40,1.0,156.33108337315133,134.98116169443554,14.0
41,2.0,158.26561706507889,135.6312830013518,14.0
42,0.0,85.13414807976211,150.20284772104128,15.0
43,1.0,85.50831295604934,150.5098092477594,15.0
44,2.0,85.11650045034393,150.07672856927323,15.0
45,3.0,85.37669599431844,150.44306255258314,15.0
46,4.0,84.84996942560093,150.56086906190856,15.0
47,5.0,86.89226403230869,150.81326750398165,15.0
48,6.0,84.92749330100311,150.29966623585983,15.0
49,7.0,85.7406976199011,150.79210232168265,15.0
50,0.0,76.73757641350548,135.40970321619778,16.0
51,1.0,77.82725495045075,133.89864563168976,16.0
52,0.0,174.16658040325035,158.60434279052623,17.0
53,1.0,172.84747884507496,158.68519635549873,17.0
54,0.0,220.16348351832056,173.08892213442087,18.0
55,1.0,223.82767142382298,175.03011290894096,18.0
56,2.0,224.7050820624823,176.09754523561213,18.0
57,3.0,222.2818553886418,178.01513105142752,18.0
58,0.0,181.22752986296612,145.9184812445283,19.0
59,1.0,180.18695291163888,143.7698039392453,19.0
60,2.0,180.14712373887508,142.27503324503613,19.0
61,3.0,180.66831488438476,142.29692806805718,19.0
62,0.0,208.91569106787895,195.1298233592185,20.0
63,1.0,208.63912117092582,195.49637681360417,20.0
64,2.0,208.88200666657104,194.96928635099928,20.0
65,0.0,146.30025659575458,142.87737609845786,21.0
66,1.0,145.54971142727598,143.785227422382,21.0
67,2.0,143.8011555896906,143.08072773595978,21.0
68,0.0,102.41770684622291,101.41597985743032,22.0
69,1.0,102.7958755695266,101.03164903002289,22.0
70,2.0,103.14435735267415,101.00678590135773,22.0
71,0.0,164.9174323554246,136.2875424059476,23.0
72,1.0,165.9217450939306,137.2526160250897,23.0
73,2.0,165.1028307771237,136.26196766614683,23.0
74,3.0,165.54966181642084,136.48313703156197,23.0
75,4.0,165.3402887562328,136.3369973776706,23.0
76,0.0,85.39802398793542,150.52511862347208,24.0
77,1.0,85.65360781819639,151.09374811997077,24.0
78,0.0,125.7105665987096,151.2065043158591,25.0
79,1.0,126.23711463215868,151.07104378843573,25.0
80,0.0,107.24244054468524,102.53913482231593,26.0
81,1.0,107.11188189476194,103.34805704187333,26.0
82,0.0,127.81001384676694,150.6242104305665,27.0
83,1.0,127.82264506153234,150.63148192130197,27.0
84,0.0,227.67438454821928,172.19638954354616,28.0
85,1.0,227.66411415362728,174.11510120584356,28.0
86,2.0,227.2572960417733,170.7552964784591,28.0
87,0.0,192.1522620106415,178.98960148730114,29.0
88,1.0,193.25977771935038,178.21966791616705,29.0
89,2.0,194.29834434965994,179.20411269853943,29.0
90,3.0,192.3659723564564,176.0357630700022,29.0
91,4.0,192.74473382424935,176.81442428505176,29.0
92,5.0,192.29153761294688,175.8388386953937,29.0
93,6.0,192.13822054225955,173.7906650242636,29.0
94,0.0,176.86498506613273,135.58758527421662,30.0
95,1.0,177.68338429231554,137.87647350126093,30.0
96,2.0,177.63488913751388,136.95425117565344,30.0
97,0.0,227.42972879595905,168.30395371869525,31.0
98,1.0,227.95208537118063,166.07990706307794,31.0
99,0.0,179.000267671001,140.27818123706535,32.0
100,1.0,179.0731227298942,139.16218896849523,32.0
101,2.0,178.1230899894182,138.22718538138656,32.0
102,0.0,147.5137196925369,162.51437475860496,33.0
103,1.0,150.22194586761668,162.42435300176558,33.0
104,0.0,109.51608298418991,108.79270524746558,34.0
105,1.0,108.9971304652405,110.36941794451533,34.0
106,0.0,129.9273943639314,153.08485006140722,35.0
107,1.0,130.11217413374405,153.49522847279192,35.0
108,0.0,183.97299513886182,163.50905166394517,36.0
109,1.0,185.9781627619658,162.44870862468696,36.0
110,2.0,185.2634972745099,159.67281748980977,36.0
111,3.0,184.16506900573972,160.1787841673065,36.0
112,0.0,34.75829132499578,77.40294251153497,37.0
113,1.0,34.57848013252651,77.79031215757567,37.0
114,0.0,208.52149756685586,191.70251105916387,38.0
115,1.0,207.27667061484968,191.654656749714,38.0
116,0.0,173.77312059772933,136.403323351011,39.0
117,1.0,171.47815600747916,135.26254824583842,39.0
118,2.0,172.40051935739004,135.85223188725396,39.0
119,3.0,170.82579102932812,136.1469851500908,39.0
120,4.0,170.14805857569343,135.9468042914401,39.0
121,5.0,169.2275513343685,134.9705195477888,39.0
122,6.0,169.77584897914303,134.63537050874504,39.0
123,7.0,169.7327772791703,134.80673467728772,39.0
124,8.0,171.23409876209217,134.54426752606898,39.0
125,0.0,222.85564278611307,178.96739853298644,40.0
126,1.0,222.53744701972752,178.97408811308063,40.0
127,2.0,226.84529722090895,176.51614886497632,40.0
128,3.0,227.47329124997216,173.26212641806845,40.0
129,4.0,227.4469287561833,173.18076486688508,40.0
130,5.0,227.29826493513494,171.20516939353703,40.0
131,6.0,226.83206418710847,172.4807697179015,40.0
132,7.0,227.3142305733082,174.88840639007813,40.0
133,8.0,227.44563177784212,174.90964637113169,40.0
134,9.0,226.43109967317062,173.85716873479976,40.0
135,10.0,227.5036431481014,173.00714216613744,40.0
136,11.0,227.47448928093482,172.30941593399845,40.0
137,0.0,126.66268132484241,151.8593947292876,41.0
138,1.0,130.6900961919621,153.4249221204167,41.0
139,2.0,130.82230423749746,153.4144392955979,41.0
140,0.0,210.23270748626194,148.32969869927192,42.0
