,frame,y,x,trajectory
0,0.0,243.74685391829252,234.3379921890497,0.0
1,1.0,244.09468115539738,235.00784620998513,0.0
2,0.0,128.47030169617045,165.14176115166242,1.0
3,1.0,126.11765099076996,162.05490314669464,1.0
4,2.0,124.34686145970774,162.0693242661615,1.0
5,3.0,127.43626252688969,161.57284842145307,1.0
6,4.0,127.34173811303745,157.862856343771,1.0
7,5.0,129.0903161718324,159.35824728365657,1.0
8,6.0,128.35027488265703,158.00882403857946,1.0
9,7.0,128.2723608276852,159.01435476822093,1.0
10,8.0,127.91173216528527,161.0852910635695,1.0
11,9.0,127.55298645883124,161.86542672409126,1.0
12,0.0,199.59522997364357,142.67746366403165,2.0
13,1.0,199.08892080036648,143.43625805533554,2.0
14,2.0,199.64600599027696,143.175822051917,2.0
15,3.0,198.6014294639299,144.24911716113613,2.0
16,4.0,197.90686475975838,145.10962248834812,2.0
17,0.0,243.95510648710066,235.17005519771726,3.0
18,1.0,243.9524220334191,234.01299685314115,3.0
19,2.0,243.52907934530248,235.4124536000675,3.0
20,0.0,126.39307227986833,144.89867097026217,4.0
21,1.0,125.8874858091197,145.04160527914578,4.0
22,0.0,243.1816399145966,234.03045842950505,5.0
23,1.0,243.92593034210915,233.5874875441711,5.0
24,0.0,200.17144806381825,141.2362203305396,6.0
25,1.0,200.45722097127182,140.10306545927102,6.0
26,2.0,197.86488069261256,136.78086629590302,6.0
27,3.0,197.38876309568903,135.93262433684478,6.0
28,4.0,197.6767093469541,136.88442840968014,6.0
29,5.0,196.76866596762054,136.7941159851881,6.0
30,6.0,198.23215515242518,137.02461193199417,6.0
31,7.0,199.56571158195212,137.49233152859392,6.0
32,8.0,199.51808489843498,138.4791071174096,6.0
33,0.0,243.7409780503717,234.38734699446647,7.0
34,1.0,244.1130354502635,234.0801568636113,7.0
35,0.0,165.47362646559864,125.59028732019947,8.0
36,1.0,165.48970668814846,125.73146507184464,8.0
37,2.0,164.7115525466688,125.23693626251571,8.0
38,0.0,165.26231006126534,125.09703778227185,9.0
39,1.0,165.47889358362482,125.0853397308195,9.0
40,0.0,165.32213902666143,124.84762034184013,10.0
41,1.0,165.00133438663434,124.92780363485028,10.0
42,0.0,243.72461993794334,234.81545667857384,11.0
43,1.0,244.2062255703866,233.90246414016184,11.0
44,2.0,244.05530950435804,235.0215801603212,11.0
45,0.0,199.45524235346988,143.37830771793165,12.0
46,1.0,200.080984978592,140.92148091382433,12.0
47,2.0,199.84087441675584,140.85624727720034,12.0
48,0.0,199.83109054393069,142.74482791122998,13.0
49,1.0,198.92902407283339,143.30760067169655,13.0
50,2.0,198.7294753039647,143.0127240804613,13.0
51,0.0,244.15470442346003,234.41400167601324,14.0
52,1.0,243.72913159277385,234.1310610756552,14.0
53,0.0,243.83135945002132,234.82853137733483,15.0
54,1.0,244.54394158827026,234.1023196981081,15.0
55,0.0,103.26459011830445,169.04067778068128,16.0
56,1.0,103.5553732257494,169.6153078516612,16.0
57,2.0,103.9178416846263,169.56310405895,16.0
58,3.0,106.31046379653313,167.50117570778292,16.0
59,4.0,106.57815162937806,167.77984475717048,16.0
60,5.0,105.18524189617466,168.13994355042732,16.0
61,6.0,104.86045861598029,169.25461187195222,16.0
62,7.0,104.25181736475152,168.12390781176717,16.0
63,8.0,103.70210437489726,169.0292650663635,16.0
64,9.0,103.79126911987734,168.07268466994083,16.0
65,0.0,125.51817919189384,145.38758313712162,17.0
66,1.0,125.59546209390564,145.23921824580566,17.0
67,0.0,80.42415668493685,140.67006435881416,18.0
68,1.0,79.21889481092529,144.96874087562526,18.0
69,2.0,78.98749547240747,144.95952276743336,18.0
70,0.0,102.260267408204,161.15084971030407,19.0
71,1.0,102.84052106757488,161.00213488736938,19.0
72,0.0,79.74332515228535,144.76925262174584,20.0
73,1.0,78.27717007010833,145.11655697098286,20.0
74,2.0,78.22564375006358,144.8957634467958,20.0
75,3.0,78.66965927948698,145.55006777200794,20.0
76,0.0,125.17834449889943,88.36389707022255,21.0
77,1.0,124.63589784294795,88.78166941397592,21.0
78,2.0,123.0870006049458,90.50055385471654,21.0
79,3.0,123.24040974311228,90.13879469113407,21.0
80,4.0,122.80443196328324,90.52087164536486,21.0
81,5.0,122.9403633046568,90.3653890026043,21.0
82,6.0,121.99973562163494,91.12210925353953,21.0
83,7.0,121.0085399926669,92.3251934122016,21.0
84,0.0,195.54879594325197,134.432275754408,22.0
85,1.0,193.55914943737324,133.59270481380486,22.0
86,2.0,193.90256669372286,133.9009469896052,22.0
87,3.0,193.55035536224975,134.31411341447765,22.0
88,0.0,233.2176014491162,104.05048616979403,23.0
89,1.0,232.9412531372972,104.1057091918134,23.0
90,0.0,124.00092691135214,87.9880193831745,24.0
91,1.0,123.19977665118967,88.78030255545714,24.0
92,0.0,243.9837134140875,234.5208729885711,25.0
93,1.0,244.2167896410355,234.64106074524057,25.0
94,2.0,243.58475590396284,234.8241901165809,25.0
95,0.0,95.88786568249051,153.83489056962122,26.0
96,1.0,96.52682343753234,152.95926661278332,26.0
97,2.0,95.6330582501354,153.96383029701843,26.0
98,3.0,95.58097071147321,154.22888856099482,26.0
99,4.0,96.0418464431746,152.7342324839845,26.0
100,5.0,96.91345862687959,151.85295354659561,26.0
101,6.0,97.01486920835619,151.75652870521833,26.0
102,0.0,188.4434703924807,131.10619432975537,27.0
103,1.0,187.27160071798286,130.706960264825,27.0
104,2.0,186.31542186916747,129.8312084313652,27.0
105,3.0,187.0819598706431,129.63231972722843,27.0
106,0.0,97.41658823755002,148.99104240555414,28.0
107,1.0,98.14263703097541,147.43716481333786,28.0
108,0.0,114.64869447143342,106.33220953057273,29.0
109,1.0,113.59382031294908,106.05066898787032,29.0
