,frame,y,x,trajectory
0,0.0,114.56563206539137,92.57146575518097,0.0
1,1.0,114.82317755408725,92.84622098599596,0.0
2,0.0,132.3984281744389,228.58779847262957,1.0
3,1.0,132.72465239753296,228.3968459364796,1.0
4,2.0,132.727613483536,228.90372827363095,1.0
5,3.0,132.4021622683262,228.46013273733877,1.0
6,4.0,132.25550752132852,228.54684743827644,1.0
7,5.0,132.4543769961578,228.22543644873554,1.0
8,6.0,132.47536652405728,228.3003516928628,1.0
9,7.0,132.43965243104748,228.56974663953898,1.0
10,8.0,132.5270670602828,227.90978046172074,1.0
11,9.0,132.52534488151863,228.29038576456597,1.0
12,10.0,132.44471146615638,228.07034387888655,1.0
13,11.0,132.20779026323498,227.88443338599834,1.0
14,12.0,131.7271737612855,228.22073817616968,1.0
15,13.0,132.1188252386876,228.4166061681709,1.0
16,14.0,132.5031851291159,228.15465837245551,1.0
17,15.0,132.4497229486831,228.70301086815394,1.0
18,16.0,132.09636943989776,227.63656994101544,1.0
19,17.0,132.5549022813694,228.8082030539606,1.0
20,18.0,132.23807870143742,228.85110034877422,1.0
21,19.0,132.28621387705164,227.30250174843306,1.0
22,20.0,132.18323338794616,228.0043815478445,1.0
23,21.0,132.25373703361387,228.05140948584608,1.0
24,22.0,132.26772017051402,228.20808515931782,1.0
25,23.0,133.0235763208935,227.2588568044486,1.0
26,0.0,110.46184197484176,167.30575844834758,2.0
27,1.0,106.84159380651404,167.18464430595307,2.0
28,0.0,195.4123388069057,92.36603757368634,3.0
29,1.0,194.46195839529705,96.99353753677231,3.0
30,0.0,84.44680602709447,124.25050990571856,4.0
31,1.0,84.56468850182392,123.77126364567096,4.0
32,2.0,84.97169714147391,123.73307034880136,4.0
33,3.0,85.13157519610189,124.47769578888092,4.0
34,0.0,14.39460741724333,121.25735651111718,5.0
35,1.0,14.811706642509902,120.92684820632569,5.0
36,2.0,15.113875737600956,121.05483497032942,5.0
37,3.0,14.806988634476305,120.84874563291488,5.0
38,4.0,15.026902480742002,120.9566274958203,5.0
39,5.0,14.497487969660911,120.47487684836489,5.0
40,0.0,17.51994674551962,109.621607406798,6.0
41,1.0,17.84885181262807,110.66099913230657,6.0
42,2.0,16.642551350415797,110.6150748143138,6.0
43,0.0,174.38916885844264,93.88001822864257,7.0
44,1.0,174.41948469561018,94.33300444597366,7.0
45,2.0,173.74335898196122,95.94451523793296,7.0
46,0.0,89.90126447175744,155.74258402420827,8.0
47,1.0,90.93247482012656,156.17690026215482,8.0
48,0.0,14.91987500819014,120.6252702331686,9.0
49,1.0,14.501187879953312,121.23235901578238,9.0
50,2.0,14.384166405334348,120.8781898728716,9.0
51,3.0,14.42182508571424,120.53484924758607,9.0
52,4.0,14.945518385133022,120.93853586633176,9.0
53,5.0,14.213452638749377,120.77792387408326,9.0
54,6.0,14.504615597092549,121.01825122444475,9.0
55,7.0,14.919464398551968,121.08025219913024,9.0
56,8.0,14.839493043417104,120.38972118395469,9.0
57,9.0,14.410026376650789,121.17230713112357,9.0
58,10.0,14.133970899013107,120.94324264892819,9.0
59,11.0,13.692598446061927,120.44678213493555,9.0
60,12.0,14.340551889644427,120.87292898895942,9.0
61,0.0,110.5029121019455,125.09298805444683,10.0
62,1.0,110.58867005620522,123.9459035331041,10.0
63,2.0,112.25051963514451,124.28321820026412,10.0
64,3.0,112.9754733665578,125.2922848473234,10.0
65,4.0,113.205047359292,124.5343266558607,10.0
66,5.0,112.90425149760632,124.91197478643765,10.0
67,6.0,112.69713685467248,124.62112873316165,10.0
68,7.0,112.46888052689617,124.11909758654747,10.0
69,8.0,109.4914629313384,123.16445169683709,10.0
70,0.0,215.7322722850542,181.57597862080505,11.0
