,frame,y,x,trajectory
0,0.0,170.52310271240955,159.920308705642,0.0
1,1.0,173.09643982146738,160.3461438192432,0.0
2,2.0,172.73881324202105,160.46842507234692,0.0
3,3.0,172.4904480469676,160.2722108460687,0.0
4,4.0,173.83364039581713,159.23678615560942,0.0
5,0.0,14.300061330659446,138.61161670407097,1.0
6,1.0,13.537092521033424,139.32707180138013,1.0
7,2.0,14.385860709940639,139.6079756272571,1.0
8,3.0,13.88101514094898,138.83039023261304,1.0
9,4.0,14.296955573811035,140.08822209085585,1.0
10,0.0,81.91250942043182,193.01907132197294,2.0
11,1.0,82.93700740201551,193.0511565270604,2.0
12,0.0,93.02719365805433,125.25664258340848,3.0
13,1.0,93.0,125.0,3.0
14,0.0,104.92050128855043,141.10327782052823,4.0
15,1.0,104.94122277347402,141.46864340660184,4.0
16,0.0,159.73167530411828,174.08172298565503,5.0
17,1.0,158.17061377855865,173.48344548234505,5.0
18,0.0,83.87307277232863,153.37014374088548,6.0
19,1.0,85.11798241467304,153.18886248847997,6.0
20,2.0,85.52856925746455,152.69606753369666,6.0
21,3.0,85.36246603545537,152.47009491809058,6.0
22,0.0,140.68884513236668,180.2210415094315,7.0
23,1.0,141.95168813729342,179.93344166819952,7.0
24,0.0,13.01204052792416,138.93484856382875,8.0
25,1.0,14.150582043396547,138.791123121633,8.0
26,0.0,13.63746273295735,138.49469496594497,9.0
27,1.0,13.848849807712183,139.22867414846453,9.0
28,0.0,94.51910756492077,109.05492345103889,10.0
29,1.0,95.00831479021117,109.01686398391804,10.0
30,0.0,154.85701023530086,167.80530682746345,11.0
31,1.0,155.20891183147296,168.555928144262,11.0
32,2.0,154.79254933505865,169.4802486661142,11.0
33,0.0,142.54908883209436,99.36276726072951,12.0
34,1.0,143.92259228616413,98.61469780373976,12.0
35,0.0,160.66638421413154,173.4734109926068,13.0
36,1.0,161.7845298482016,173.2600885029,13.0
37,0.0,13.556347936859606,138.20397332613135,14.0
38,1.0,13.86929742955271,138.39503611071584,14.0
39,0.0,79.92763860900932,104.47618959056031,15.0
40,1.0,80.08825912429914,104.24074087630042,15.0
41,2.0,79.30996384716617,103.63048844539782,15.0
42,0.0,141.6088287303561,180.97544068217815,16.0
