,frame,y,x,trajectory
0,0.0,54.685059548835994,172.25447009873386,0.0
1,1.0,53.51450315775644,172.34017827209027,0.0
2,0.0,119.5713249988964,172.39341259520265,1.0
3,1.0,119.31526205302374,172.08289111499,1.0
4,2.0,119.59849914531841,172.12181093781638,1.0
5,0.0,62.20796783806131,65.07435242199487,2.0
6,1.0,61.53149127558193,62.97168690757903,2.0
7,2.0,61.55690031196841,62.89522750537335,2.0
8,3.0,62.805198559495885,64.31332305212868,2.0
9,0.0,63.78070269647155,129.7779111300421,3.0
10,1.0,62.51919377268742,127.54524681196803,3.0
11,2.0,62.810409675589156,127.98198320493458,3.0
12,3.0,63.13523770639348,130.00745227711383,3.0
13,4.0,63.88571903047179,129.0469432906504,3.0
14,5.0,63.127761990007315,128.58764460991713,3.0
15,6.0,63.14661872533107,127.23965320173122,3.0
16,7.0,62.318302754540866,126.98648876871019,3.0
17,8.0,64.27372023301942,129.29068680326938,3.0
18,9.0,64.09803340043685,129.73982298956335,3.0
19,0.0,162.0014673449369,203.83311494298968,4.0
20,1.0,160.57311001394558,204.7016836314204,4.0
21,2.0,161.9253247951923,208.02560527818449,4.0
22,3.0,162.14395900032275,208.81024525601853,4.0
23,4.0,163.40137848359666,208.8658722881142,4.0
24,5.0,165.54424137880352,210.24282486645816,4.0
25,6.0,166.21227165211695,209.9315515376872,4.0
26,7.0,167.41975572548859,210.46089825236123,4.0
27,0.0,44.05555753960887,100.42988772039872,5.0
28,1.0,43.418502750285235,99.33382087033688,5.0
29,0.0,52.28618594903779,124.42687137328994,6.0
30,1.0,52.76087238800764,125.96162089475256,6.0
31,2.0,52.75439448205319,123.77472305121323,6.0
32,3.0,54.865262408475104,122.28563696432359,6.0
33,0.0,169.95763806671619,197.81223356544407,7.0
34,1.0,167.67890827498204,199.18753381050027,7.0
35,2.0,168.77194674693675,198.1304970057872,7.0
36,3.0,168.7161791617524,199.0238509203845,7.0
37,4.0,167.71070750935144,199.38500632854237,7.0
38,5.0,166.25575210144063,199.68942770040033,7.0
39,6.0,164.57422197696306,200.72485509128595,7.0
40,7.0,162.09806382282468,201.4336442076853,7.0
41,8.0,161.18440159180835,202.17707088994106,7.0
42,9.0,161.84370966698762,202.05007830635944,7.0
43,10.0,160.97685410106,202.18918927801397,7.0
44,11.0,159.0625059893136,202.10609226881604,7.0
45,12.0,160.8045028360891,204.34884903401607,7.0
46,13.0,161.7795752476603,205.90101662435325,7.0
47,14.0,159.2592837707741,205.29721802839768,7.0
48,15.0,160.33078790735973,205.4394079928827,7.0
49,0.0,52.95945090922341,156.0792685251493,8.0
50,1.0,52.73125867357926,155.72180182891108,8.0
51,2.0,52.17162393309715,155.83099197736263,8.0
52,3.0,51.35555757967215,157.14082587373605,8.0
53,4.0,51.49399099550225,156.76177931118156,8.0
54,5.0,49.866206868722344,157.27504246921126,8.0
55,6.0,50.79185549443041,156.42132214372077,8.0
56,7.0,49.46820657363783,156.83894730286582,8.0
57,8.0,50.01096162673987,156.4859344759828,8.0
58,9.0,49.57687200961885,156.56338802110687,8.0
59,10.0,49.1974635716362,154.59401340337004,8.0
60,0.0,76.80059037971861,92.93080216400138,9.0
61,1.0,76.39219358535931,91.04004395830772,9.0
62,2.0,76.90831456202046,91.25214660895081,9.0
63,3.0,77.03939637801017,92.96956384251516,9.0
64,4.0,76.86568016841787,92.26794170106513,9.0
65,5.0,76.56526391259105,90.78103353918524,9.0
66,6.0,76.41196375686381,93.28613435686722,9.0
67,7.0,77.78600580639105,94.32231912304842,9.0
68,8.0,77.48927772398953,93.98278020456978,9.0
69,9.0,78.14013592138312,98.82468062847725,9.0
70,10.0,79.84949768342146,97.42249763116801,9.0
71,11.0,77.64572181288102,96.78521132401191,9.0
72,12.0,78.8332470287158,97.96761374517601,9.0
73,13.0,78.37199333027051,97.94200732201047,9.0
74,14.0,77.62412481064341,93.86570651134326,9.0
75,15.0,77.44615048143307,93.11000166237524,9.0
76,0.0,77.69951741817069,107.15707568211144,10.0
77,1.0,72.80351337037237,106.89423364581143,10.0
78,0.0,200.54142527816109,162.2028132167611,11.0
79,1.0,200.5343055914419,163.5460214161351,11.0
80,0.0,63.90906723244966,166.87427694151054,12.0
81,1.0,62.51201572716777,167.15459066989948,12.0
82,2.0,60.62890834219814,171.69426273514057,12.0
83,0.0,189.0,159.0,13.0
84,1.0,189.09169950486242,158.8101655597214,13.0
85,2.0,188.11944880590133,158.0547647399051,13.0
86,3.0,188.7228220719999,157.86539374767145,13.0
87,0.0,69.07525683179266,118.54793354238497,14.0
88,1.0,68.63223212309482,117.94062507193372,14.0
89,0.0,128.94412667232473,176.83264753657514,15.0
90,1.0,131.59135227367406,174.99888126774238,15.0
91,2.0,130.16244214874393,176.0158756390407,15.0
92,3.0,130.27790931095663,176.87501634594787,15.0
93,4.0,132.848787312229,175.55814217636023,15.0
94,5.0,130.905701026933,176.88365403821362,15.0
95,6.0,129.90315012128286,176.17700761870725,15.0
96,7.0,132.15963217157562,176.79954163806207,15.0
97,0.0,93.54565781719428,118.35820532560697,16.0
98,1.0,92.86207672535593,118.72419666782365,16.0
99,2.0,92.01078575104285,117.95043655386138,16.0
100,3.0,93.44003218983427,118.51037094090539,16.0
101,4.0,92.88290426792103,118.32992945179757,16.0
102,5.0,93.05260201283187,115.12673854486825,16.0
103,6.0,93.01639463371224,113.81976563371855,16.0
104,0.0,146.0062000281661,184.67446399279106,17.0
105,1.0,145.48236105793993,184.53559035942365,17.0
106,2.0,142.91429115450447,184.78030305356228,17.0
